Temp;Press;Alt;AccX;AccY;AccZ;GyrX;GyrY;GyrZ;MagX;MagY;MagZ;Yaw;Pitch;Roll;GpsLat;GpsLong;GpsAlt;GpsSpeed;SIV
47,928;907,857;-1,358;0,030;0,916;-0,052;0,250;-0,125;-0,250;-35,875;-46,188;79,500;2,313;1,687;-93,375;38402182;33704746;920;0,169;12
47,945;908,129;-1,368;0,028;0,919;-0,056;0,000;0,000;0,062;-35,500;-45,063;80,375;2,313;1,687;-93,375;38402183;33704746;920;0,169;12
47,945;908,011;-1,372;0,029;0,917;-0,050;-0,062;0,062;0,125;-35,875;-45,500;79,500;2,313;1,687;-93,375;38402183;33704746;920;0,169;12
47,928;907,975;-1,375;0,029;0,918;-0,052;0,125;-0,062;-0,062;-35,500;-46,188;79,875;2,313;1,687;-93,375;38402183;33704746;920;0,169;12
47,928;907,857;-1,370;0,029;0,919;-0,050;-0,062;-0,062;-0,125;-36,250;-45,750;79,875;2,313;1,687;-93,375;38402183;33704746;920;0,052;12
47,928;907,857;-1,366;0,024;0,917;-0,054;0,125;-0,062;0,125;-35,063;-45,063;79,500;2,313;1,687;-93,375;38402183;33704746;920;0,004;12
47,928;907,975;-1,368;0,028;0,918;-0,050;-0,062;-0,062;0,062;-36,563;-45,750;79,500;2,313;1,687;-93,375;38402182;33704746;920;0,146;12
47,928;907,975;-1,371;0,030;0,918;-0,051;0,125;0,187;-0,187;-36,250;-44,750;80,750;2,313;1,687;-93,375;38402182;33704746;920;0,146;12
47,928;907,975;-1,373;0,029;0,917;-0,051;0,125;0,187;0,000;-35,875;-45,063;79,500;2,313;1,687;-93,375;38402182;33704746;920;0,146;12
47,928;907,975;-1,375;0,029;0,916;-0,051;0,000;0,062;-0,187;-35,500;-45,500;78,563;2,313;1,687;-93,375;38402182;33704746;920;0,146;12
47,945;907,892;-1,373;0,029;0,916;-0,051;0,312;-0,187;-0,062;-35,875;-44,750;80,375;2,313;1,687;-93,375;38402183;33704746;920;0,146;12
47,945;907,892;-1,370;0,025;0,917;-0,052;0,187;0,062;-0,062;-35,500;-45,063;79,875;2,313;1,687;-93,375;38402182;33704746;920;0,146;12
47,945;908,011;-1,374;0,030;0,916;-0,050;-0,125;0,000;-0,187;-36,250;-45,750;79,875;2,313;1,687;-93,375;38402183;33704746;920;0,115;12
47,928;907,975;-1,376;0,032;0,916;-0,050;0,000;0,000;-0,125;-35,875;-45,063;80,375;2,313;1,687;-93,375;38402182;33704746;920;0,115;12
47,928;907,857;-1,372;0,029;0,919;-0,050;-0,187;0,000;0,125;-36,250;-45,063;80,375;2,313;1,687;-93,375;38402183;33704746;920;0,115;12
47,928;907,857;-1,368;0,029;0,919;-0,053;0,062;-0,187;0,000;-35,500;-45,750;80,375;2,313;1,687;-93,375;38402183;33704746;920;0,115;12
47,928;907,857;-1,364;0,029;0,918;-0,052;0,062;0,062;0,062;-36,250;-45,063;79,062;2,313;1,687;-93,375;38402183;33704746;920;0,063;12
47,928;907,975;-1,366;0,025;0,916;-0,050;0,000;0,125;-0,062;-35,875;-45,500;80,375;2,313;1,687;-93,375;38402183;33704746;920;0,130;12
47,928;907,857;-1,362;0,028;0,915;-0,050;-0,062;-0,062;0,000;-36,250;-45,750;80,750;2,313;1,687;-93,375;38402183;33704746;920;0,130;12
47,928;907,975;-1,365;0,031;0,916;-0,050;0,000;0,312;-0,250;-35,500;-44,750;81,250;2,313;1,687;-93,375;38402183;33704746;920;0,061;12
47,928;907,975;-1,367;0,031;0,917;-0,053;-0,062;0,125;-0,187;-36,250;-45,063;78,563;2,313;1,687;-93,375;38402183;33704746;920;0,061;12
47,945;907,892;-1,365;0,027;0,920;-0,051;0,000;0,062;0,000;-35,500;-45,750;79,500;2,313;1,687;-93,375;38402183;33704746;920;0,061;12
47,928;907,857;-1,361;0,028;0,916;-0,050;0,000;0,062;-0,125;-36,250;-45,063;80,375;2,313;1,687;-93,375;38402183;33704746;920;0,061;12
47,928;907,857;-1,357;0,030;0,916;-0,053;-0,062;0,062;0,062;-36,250;-45,500;79,875;2,313;1,687;-93,375;38402183;33704746;920;0,100;12
47,945;908,011;-1,361;0,031;0,915;-0,050;-0,125;0,312;0,125;-35,500;-45,750;79,062;2,313;1,687;-93,375;38402183;33704746;920;0,096;12
47,928;907,975;-1,363;0,029;0,916;-0,056;-0,062;-0,187;0,187;-35,500;-45,750;79,875;2,313;1,687;-93,375;38402183;33704745;920;0,200;12
47,928;907,857;-1,359;0,029;0,916;-0,054;-0,187;0,000;0,062;-36,563;-45,500;79,500;2,313;1,687;-93,375;38402183;33704745;920;0,056;12
47,945;908,011;-1,363;0,029;0,918;-0,052;0,000;0,000;0,000;-36,250;-46,188;79,500;2,313;1,687;-93,375;38402183;33704745;920;0,056;12
47,928;907,975;-1,365;0,030;0,919;-0,051;0,000;-0,125;0,062;-36,250;-45,063;80,750;2,313;1,687;-93,375;38402183;33704745;920;0,057;12
47,928;907,857;-1,361;0,029;0,917;-0,051;-0,187;0,187;-0,062;-35,875;-45,750;79,875;2,313;1,687;-93,375;38402183;33704745;920;0,031;12
47,945;908,011;-1,365;0,033;0,916;-0,055;0,000;0,562;0,125;-35,875;-46,188;79,875;2,313;1,687;-93,375;38402183;33704745;920;0,031;12
47,928;907,975;-1,367;0,030;0,918;-0,052;-0,125;-0,062;0,062;-35,500;-45,500;79,500;2,313;1,687;-93,375;38402183;33704745;920;0,031;12
47,945;907,774;-1,359;-0,006;2,506;0,265;0,437;-1,000;0,312;-35,500;-45,750;79,062;2,313;1,687;-93,375;38402183;33704745;920;0,130;12
47,945;907,774;-1,350;0,063;3,999;-0,170;-0,375;-10,188;-0,812;-36,250;-45,750;80,375;2,750;1,625;-93,375;38402183;33704745;920;0,130;12
47,928;907,502;-1,328;0,029;3,999;-0,023;-2,063;-16,437;-1,875;-23,687;-19,250;38,875;4,000;1,437;-93,313;38402183;33704745;920;0,102;12
47,928;907,620;-1,311;0,011;3,999;-0,156;-1,125;25,312;-0,687;-15,250;-9,063;69,750;3,813;1,375;-93,063;38402183;33704745;920;0,050;12
47,945;907,300;-1,276;-0,069;3,999;0,037;-3,063;26,562;-0,812;-15,062;-16,187;82,688;1,500;1,437;-92,938;38402183;33704745;920;0,076;12
47,928;907,028;-1,223;0,057;3,999;0,047;-1,375;58,313;4,125;-20,062;-16,250;59,250;358,750;1,687;-92,562;38402183;33704745;920;0,080;12
47,928;906,791;-1,153;0,061;3,999;0,092;-0,125;27,750;1,312;-0,250;-35,563;66,500;355,125;1,875;-92,500;38402183;33704745;920;0,104;12
47,928;906,436;-1,051;0,096;3,999;0,077;-2,438;25,062;2,563;-2,000;-16,375;53,750;352,563;2,188;-92,250;38402183;33704745;920;0,059;12
47,928;906,199;-0,920;0,065;3,999;0,107;-7,000;21,000;3,063;-4,687;-15,563;46,875;350,250;2,500;-91,750;38402183;33704745;920;0,059;12
47,928;905,962;-0,750;0,057;3,999;0,094;-12,313;16,937;2,000;-7,562;-15,875;42,250;348,375;2,750;-90,813;38402183;33704745;920;0,059;12
47,928;905,370;-0,493;0,059;3,999;0,060;-14,938;12,063;0,750;-11,250;-17,187;38,250;347,062;2,938;-89,563;38402183;33704745;920;0,059;12
47,928;904,777;-0,112;0,066;3,999;0,033;-15,938;4,812;-0,312;-12,063;-17,187;37,563;346,375;2,875;-88,125;38402183;33704745;920;0,059;12
47,911;904,150;0,459;0,064;3,999;-0,008;-15,125;-2,375;-0,062;-13,187;-19,000;35,188;346,313;2,875;-86,750;38402183;33704745;920;0,113;12
47,911;903,558;1,310;0,058;3,999;-0,033;-11,625;-11,813;0,250;-12,750;-18,562;31,688;346,937;2,938;-85,563;38402183;33704745;920;0,157;12
47,928;903,001;2,577;0,068;3,999;-0,080;-6,500;-19,625;1,312;-13,000;-21,562;32,375;348,187;3,063;-84,875;38402183;33704745;920;0,020;12
47,928;902,408;4,475;0,051;3,999;-0,071;0,500;-30,438;1,812;-13,063;-21,375;32,688;350,125;3,438;-84,750;38402183;33704745;920;0,187;12
47,928;901,579;7,420;0,016;3,999;-0,062;7,812;-42,563;-0,062;-12,688;-21,875;31,375;352,937;3,750;-85,312;38402183;33704745;920;0,133;12
47,911;900,834;11,851;0,013;3,999;0,000;13,250;-54,750;-3,125;-11,063;-21,063;32,875;357,062;3,938;-86,625;38402183;33704745;920;0,028;12
47,911;899,531;18,830;0,083;3,999;0,112;13,438;-69,000;-8,438;-8,500;-21,187;33,250;5,250;3,438;-88,938;38402183;33704745;920;0,028;12
47,928;898,974;28,217;0,147;3,999;0,185;8,250;-75,688;-8,063;-5,375;-20,875;33,875;13,063;2,688;-90,375;38402184;33704745;920;0,028;12
47,911;897,991;40,319;0,158;3,999;0,133;1,062;-79,750;-3,688;-4,062;-19,750;35,688;20,438;2,063;-91,000;38402183;33704745;921;0,317;12
47,911;897,044;54,298;0,138;3,999;0,123;-3,500;-86,312;1,500;-4,250;-20,750;34,375;27,938;1,875;-91,063;38402183;33704745;921;0,550;12
47,911;896,214;68,517;0,122;3,999;0,068;-6,187;-91,688;5,750;-1,687;-20,062;31,063;35,563;2,063;-90,937;38402183;33704745;921;0,654;12
47,911;895,267;82,081;-0,002;3,999;0,000;-4,687;-100,375;7,812;2,375;-20,062;30,875;43,437;2,563;-90,750;38402182;33704745;921;1,332;12
47,911;894,083;95,123;-0,080;3,999;-0,070;-0,687;-111,875;0,625;7,687;-20,500;27,375;52,500;2,813;-90,937;38402181;33704745;921;1,845;12
47,894;893,219;106,651;-0,035;3,999;0,046;4,187;-123,188;-9,063;7,562;-21,187;27,687;63,500;2,188;-91,625;38402180;33704744;921;2,422;12
47,894;892,153;117,401;0,117;3,999;0,060;1,687;-131,500;-14,188;12,188;-20,687;23,062;76,125;0,687;-92,187;38402180;33704744;921;2,422;12
47,894;891,087;127,613;0,250;3,999;0,032;0,500;-135,625;-9,625;18,250;-20,750;19,562;89,375;-0,812;-92,187;38402179;33704744;921;2,422;12
47,877;889,749;138,189;0,228;3,999;-0,079;1,937;-139,125;3,875;22,375;-19,875;15,188;103,375;-1,562;-91,875;38402178;33704743;921;2,422;12
47,877;888,920;147,896;0,133;3,999;-0,036;8,875;-147,125;6,250;23,750;-20,875;8,875;115,813;-1,500;-92,063;38402176;33704741;921;2,422;12
47,877;887,854;157,459;0,082;3,999;0,089;11,750;-155,125;2,813;26,875;-20,750;3,500;129,125;-1,687;-92,625;38402174;33704741;921;5,562;11
47,860;886,754;167,066;0,033;3,999;0,218;5,062;-160,562;-1,687;25,250;-21,688;1,375;143,625;-2,313;-92,938;38402171;33704740;921;6,575;11
47,860;885,570;176,982;0,144;3,999;0,183;-5,250;-166,625;-2,813;23,000;-22,500;-6,500;158,750;-3,313;-92,187;38402168;33704739;921;7,595;11
47,860;884,149;187,805;0,124;3,997;-0,005;-8,313;-171,937;6,187;22,062;-23,000;-12,875;173,688;-3,500;-90,563;38402164;33704737;921;8,841;11
47,842;883,048;198,678;-0,069;2,561;-0,041;0,562;-181,312;5,750;16,750;-23,000;-18,750;188,312;-2,813;-89,375;38402164;33704737;921;8,841;11
47,842;881,627;210,321;-0,127;2,375;0,109;5,500;-189,625;-5,750;9,250;-23,687;-22,375;204,375;-2,625;-88,938;38402160;33704736;921;8,841;11
47,842;880,443;222,027;0,015;2,025;0,120;-1,875;-191,062;-11,625;5,250;-24,750;-23,750;221,500;-3,188;-88,313;38402157;33704734;921;8,841;11
47,825;879,698;232,507;0,179;1,056;0,019;-6,250;-194,000;-8,000;-2,250;-24,500;-23,875;238,500;-3,375;-86,875;38402152;33704732;921;8,841;11
47,825;878,514;242,978;0,240;-0,001;-0,064;2,625;-196,750;1,000;-9,750;-24,500;-23,062;254,687;-2,563;-85,813;38402148;33704731;921;12,394;11
47,825;877,211;253,831;0,213;-0,472;0,060;15,438;-200,875;1,625;-16,750;-23,375;-16,875;270,562;-1,000;-86,063;38402144;33704729;921;13,123;11
47,825;874,725;268,178;0,161;-0,478;0,280;11,188;-201,750;1,062;-21,562;-23,250;-8,188;287,000;0,062;-87,187;38402139;33704728;921;13,801;11
47,825;873,185;283,483;0,205;-0,477;0,319;0,812;-198,375;6,250;-24,250;-25,000;-6,000;303,438;1,125;-87,812;38402135;33704726;921;14,434;11
47,808;871,493;299,662;0,069;-0,470;0,159;-7,250;-196,187;11,500;-25,375;-23,875;1,375;319,125;2,625;-87,938;38402135;33704726;921;14,434;11
47,808;869,836;316,197;-0,115;-0,442;0,158;-1,312;-195,125;8,188;-24,562;-22,000;10,188;334,688;4,062;-88,500;38402135;33704726;921;14,434;11
47,808;868,178;332,762;-0,105;-0,462;0,165;-2,250;-195,500;0,062;-19,750;-22,562;18,375;351,062;4,687;-89,687;38402125;33704722;921;14,434;10
47,808;866,875;348,069;0,010;-0,455;0,058;-3,500;-194,875;-5,562;-13,187;-22,000;21,562;8,438;4,250;-90,750;38402119;33704721;921;14,434;9
47,808;865,809;361,469;0,079;-0,413;-0,067;-3,000;-196,813;-6,312;-11,375;-22,500;26,375;26,312;3,375;-91,625;38402115;33704719;921;16,561;7
47,791;864,710;373,479;0,322;-0,412;-0,099;0,125;-196,875;-3,625;-1,875;-22,562;25,500;44,438;2,250;-92,375;38402110;33704717;922;16,561;6
47,808;863,204;385,721;0,130;-0,424;0,032;3,250;-194,500;2,125;7,062;-21,875;24,500;62,313;1,375;-93,187;38402105;33704715;922;16,561;6
47,791;861,513;398,910;-0,002;-0,409;0,119;6,625;-192,937;3,813;14,750;-22,687;21,000;80,000;0,625;-94,000;38402100;33704712;922;16,561;4
47,791;859,974;412,634;0,099;-0,423;0,123;5,375;-191,687;1,562;21,750;-21,875;14,688;97,812;-0,375;-94,563;38402094;33704708;922;18,629;9
47,791;858,434;426,809;0,150;-0,422;0,173;1,125;-190,312;2,625;22,375;-22,875;11,563;115,562;-1,500;-94,500;38402088;33704705;922;19,311;9
47,791;857,132;440,622;-0,024;-0,391;0,076;0,062;-188,000;5,812;24,687;-23,000;3,188;132,937;-2,313;-93,875;38402082;33704702;922;19,983;9
47,791;855,829;454,014;0,105;-0,410;0,104;2,125;-188,437;3,500;26,187;-22,875;-5,687;150,000;-2,938;-93,187;38402082;33704702;922;19,983;9
47,791;854,408;467,374;0,060;-0,390;0,148;0,937;-185,062;1,062;22,875;-23,500;-12,250;166,875;-3,563;-92,438;38402075;33704697;922;20,889;9
47,774;853,072;480,508;0,042;-0,392;0,168;-1,125;-182,000;1,687;17,750;-24,250;-17,562;183,312;-4,000;-91,375;38402075;33704697;922;20,889;9
47,791;851,803;493,273;0,032;-0,395;0,151;-3,625;-179,625;3,188;13,688;-23,875;-19,500;199,000;-4,000;-90,000;38402061;33704688;922;20,889;11
47,791;850,382;506,187;-0,045;-0,360;-0,014;-3,625;-180,625;2,875;7,375;-24,250;-24,375;214,188;-3,563;-88,625;38402054;33704683;922;23,498;11
47,774;848,928;519,392;-0,043;-0,362;0,081;-1,500;-178,937;-1,750;0,062;-25,375;-26,063;229,312;-3,000;-87,500;38402047;33704678;922;24,326;11
47,757;847,711;532,193;0,031;-0,363;0,085;-1,125;-177,312;-4,562;-8,688;-24,687;-22,875;244,313;-2,500;-86,562;38402040;33704674;922;24,798;11
47,774;846,560;544,414;0,109;-0,360;0,038;-3,688;-175,625;-2,813;-13,750;-23,750;-20,375;259,062;-1,875;-85,750;38402033;33704670;922;25,284;12
47,757;845,461;556,005;0,124;-0,353;0,027;-1,125;-173,062;1,125;-17,500;-25,562;-17,687;273,062;-0,687;-85,188;38402026;33704665;922;25,782;12
47,757;844,159;567,687;0,087;-0,350;0,084;3,125;-173,000;3,813;-23,375;-24,562;-11,875;286,688;0,750;-85,250;38402026;33704665;922;25,782;12
47,757;842,857;579,549;0,023;-0,332;0,065;4,125;-172,125;3,000;-25,187;-23,750;-5,687;300,250;2,188;-86,000;38402026;33704665;922;25,782;12
47,757;841,554;591,618;0,063;-0,324;0,118;3,938;-168,625;1,875;-24,062;-23,500;3,188;314,062;3,250;-87,063;38402011;33704655;922;25,782;12
47,757;840,252;603,884;0,008;-0,326;0,191;0,437;-166,437;1,062;-24,500;-22,562;9,375;327,875;4,000;-88,187;38402004;33704650;922;25,782;12
47,757;838,949;616,317;0,068;-0,323;0,098;-6,312;-165,375;3,813;-23,687;-22,875;12,375;341,812;4,500;-88,938;38401996;33704644;922;27,849;12
47,757;837,765;628,539;0,066;-0,327;0,109;-5,562;-164,750;7,312;-18,875;-22,500;19,000;355,500;5,187;-89,625;38401988;33704639;922;28,373;12
47,757;836,581;640,537;0,002;-0,310;0,001;-1,687;-164,187;6,562;-13,063;-22,500;22,687;9,188;5,812;-90,687;38401980;33704633;922;28,897;12
47,757;835,397;652,343;-0,042;-0,299;0,025;1,500;-165,375;1,250;-6,875;-22,250;23,500;23,500;5,750;-92,187;38401972;33704627;922;29,417;12
47,757;834,213;664,004;-0,015;-0,299;0,054;2,313;-165,312;-3,375;0,500;-22,500;25,750;38,750;4,875;-93,750;38401972;33704627;922;29,417;12
47,757;832,911;675,903;0,056;-0,298;0,088;0,937;-162,250;-4,187;3,063;-22,062;25,750;52,688;3,563;-94,813;38401972;33704627;922;29,417;12
47,757;831,845;687,384;0,155;-0,305;0,099;-1,562;-161,875;-3,063;10,687;-21,375;24,000;68,437;1,937;-95,500;38401956;33704615;923;29,417;10
47,739;830,865;698,240;0,138;-0,303;0,052;-2,375;-158,812;3,000;17,250;-21,875;18,187;83,938;0,562;-95,625;38401948;33704609;923;29,417;11
47,739;829,681;709,145;0,126;-0,295;-0,025;-0,187;-159,562;7,875;22,500;-21,750;14,188;98,750;-0,312;-95,563;38401939;33704603;923;29,417;11
47,739;828,734;719,517;0,063;-0,283;-0,005;5,687;-160,562;6,125;25,875;-22,500;8,375;113,500;-1,000;-95,563;38401931;33704596;923;31,914;12
47,739;827,432;730,417;0,033;-0,278;0,063;7,625;-158,312;4,500;23,563;-23,500;4,375;128,375;-1,937;-95,875;38401922;33704590;923;32,377;12
47,739;826,248;741,549;0,051;-0,274;0,146;4,687;-156,687;1,937;26,063;-23,563;-2,188;143,375;-3,063;-95,875;38401914;33704586;923;32,438;12
47,722;824,913;753,302;0,066;-0,282;0,157;-1,500;-154,938;2,875;23,875;-24,687;-8,500;159,750;-4,312;-95,062;38401905;33704580;923;32,892;7
47,722;823,966;764,528;0,036;-0,270;0,075;-5,687;-153,000;3,813;21,375;-23,875;-13,750;173,812;-5,000;-93,563;38401896;33704573;923;33,332;7
47,739;822,933;775,430;-0,014;-0,268;0,058;-5,937;-150,062;4,312;16,562;-25,062;-18,187;187,125;-5,250;-91,813;38401887;33704567;923;33,760;7
47,739;821,867;786,142;-0,038;-0,258;0,006;-5,562;-149,875;2,000;14,000;-25,750;-19,500;198,625;-5,250;-90,312;38401878;33704560;923;34,171;7
47,739;820,920;796,394;-0,007;-0,258;-0,009;-1,500;-149,937;-1,750;7,062;-26,000;-24,000;211,437;-5,062;-88,750;38401869;33704553;923;34,566;7
47,722;819,822;806,684;0,038;-0,253;-0,036;0,500;-150,500;-3,313;1,562;-25,375;-25,750;224,250;-4,875;-87,500;38401860;33704547;923;34,942;7
47,722;818,757;816,980;0,073;-0,262;0,035;3,500;-149,625;-4,500;-4,250;-25,375;-24,875;237,000;-4,500;-86,562;38401860;33704547;923;34,942;7
47,722;817,928;826,671;0,061;-0,253;0,000;2,875;-148,562;-4,437;-9,063;-24,562;-21,750;249,562;-4,062;-85,813;38401860;33704547;923;34,942;7
47,739;816,895;836,380;0,103;-0,250;0,033;3,063;-147,062;-2,250;-13,375;-25,750;-20,500;261,750;-3,375;-85,250;38401842;33704533;923;34,942;6
47,722;815,915;846,024;0,091;-0,247;0,032;2,000;-145,563;-0,125;-18,562;-25,375;-16,875;273,500;-2,375;-84,875;38401833;33704526;923;34,942;7
47,722;814,850;855,868;0,066;-0,242;0,011;1,312;-144,500;1,750;-21,500;-26,000;-12,063;285,062;-1,125;-84,625;38401824;33704519;923;34,942;6
47,722;813,903;865,609;0,024;-0,227;0,034;2,188;-143,437;2,250;-23,000;-24,562;-5,875;296,312;0,125;-84,625;38401815;33704513;923;34,942;6
47,722;812,956;875,250;0,015;-0,230;0,056;0,812;-141,625;1,250;-24,750;-24,188;2,063;307,437;1,437;-85,000;38401806;33704506;924;34,942;6
47,722;811,890;885,121;0,018;-0,227;0,064;-0,687;-139,937;-0,062;-25,687;-25,000;2,563;318,687;2,500;-85,438;38401797;33704499;924;37,109;6
47,722;811,061;894,592;0,046;-0,231;0,068;-2,188;-137,875;-0,437;-24,375;-24,188;8,750;329,937;3,375;-85,875;38401788;33704492;924;37,109;7
47,722;810,114;903,995;0,053;-0,225;0,038;-2,688;-136,875;0,625;-20,750;-23,750;14,063;341,062;4,187;-86,438;38401779;33704485;924;37,109;7
47,722;809,167;913,366;0,046;-0,211;-0,011;-1,750;-135,812;2,375;-16,750;-23,062;18,562;352,187;5,000;-87,250;38401770;33704478;924;37,799;7
47,722;808,220;922,731;0,047;-0,211;0,021;0,062;-135,375;2,688;-15,563;-23,062;19,875;3,188;5,687;-88,313;38401761;33704471;924;38,003;6
47,722;807,391;931,793;0,052;-0,209;0,007;1,812;-134,000;2,813;-10,875;-23,062;24,250;14,437;6,125;-89,625;38401752;33704465;924;38,194;6
47,722;806,444;940,898;0,029;-0,209;0,023;2,563;-132,312;2,875;-5,750;-23,500;25,187;25,750;6,312;-91,063;38401743;33704458;924;38,373;6
47,705;805,584;949,848;0,002;-0,199;0,042;1,812;-130,812;2,000;0,750;-22,000;24,750;38,563;6,125;-92,688;38401743;33704458;924;38,373;6
47,722;804,550;959,121;0,031;-0,202;0,062;1,187;-129,687;0,812;5,187;-22,062;24,750;50,438;5,562;-94,000;38401734;33704451;924;38,540;6
47,722;803,721;968,182;0,050;-0,205;0,045;-1,187;-128,625;0,687;11,375;-21,750;22,000;62,500;4,687;-95,000;38401716;33704437;924;38,848;7
47,705;802,861;977,115;0,044;-0,197;0,046;-2,500;-126,937;1,125;12,875;-22,875;20,187;74,625;3,750;-95,625;38401716;33704437;924;38,848;7
47,705;801,914;986,164;0,037;-0,201;0,027;-2,563;-125,750;1,750;17,250;-22,500;18,375;86,688;2,750;-96,000;38401707;33704430;924;38,986;7
47,705;801,203;994,724;0,017;-0,194;-0,007;-1,625;-125,250;1,687;20,562;-22,875;12,688;98,688;1,750;-96,250;38401698;33704423;924;39,118;7
47,722;800,406;1,003,060;0,017;-0,188;-0,003;0,500;-125,000;0,375;23,687;-23,687;9,563;110,750;0,687;-96,438;38401689;33704416;924;39,240;7
47,722;799,696;1,011,009;0,005;-0,186;-0,012;1,375;-125,250;-1,062;24,250;-22,875;3,250;123,000;-0,562;-96,500;38401679;33704409;924;39,357;7
47,705;798,835;1,019,023;0,004;-0,182;-0,001;2,313;-124,687;-3,313;23,563;-25,062;1,562;135,437;-2,000;-96,438;38401672;33704404;924;39,138;7
47,705;798,007;1,027,070;0,008;-0,179;-0,011;2,063;-124,750;-4,750;23,187;-23,875;-3,750;147,875;-3,563;-96,063;38401664;33704398;924;38,931;7
47,705;797,296;1,034,875;0,034;-0,170;-0,021;2,750;-123,313;-5,687;23,563;-25,062;-9,063;160,312;-5,125;-95,500;38401664;33704398;924;38,931;7
47,705;796,586;1,042,470;0,048;-0,167;-0,004;2,813;-122,000;-5,875;21,000;-23,875;-13,063;172,437;-6,562;-94,687;38401663;33704385;924;38,931;6
47,722;795,789;1,050,110;0,071;-0,174;0,005;2,063;-121,188;-4,125;18,375;-23,875;-18,750;182,937;-7,687;-93,688;38401663;33704385;924;38,931;6
47,688;794,897;1,058,054;0,063;-0,172;0,005;1,437;-119,375;-2,125;17,750;-25,375;-18,687;195,375;-8,563;-92,187;38401663;33704385;924;38,931;6
47,722;794,250;1,065,700;0,053;-0,165;0,011;1,812;-117,437;-0,125;12,875;-25,687;-23,687;204,750;-8,875;-90,875;38401663;33704385;924;38,931;6
47,705;793,390;1,073,573;0,045;-0,161;0,000;2,125;-116,687;0,812;7,875;-25,750;-25,000;214,875;-8,875;-89,500;38401663;33704385;924;38,931;6
47,705;792,561;1,081,600;0,016;-0,159;0,008;2,250;-116,000;1,625;3,750;-26,063;-25,000;224,625;-8,563;-88,125;38401663;33704385;924;38,931;6
47,705;791,851;1,089,471;0,023;-0,163;0,032;1,875;-114,375;0,812;-0,875;-25,375;-24,562;234,000;-8,063;-86,813;38401663;33704385;924;38,931;6
47,688;791,227;1,096,962;0,018;-0,160;0,051;0,875;-112,500;-0,125;-4,250;-26,500;-25,375;243,188;-7,375;-85,563;38401663;33704385;924;38,931;6
47,722;790,579;1,104,165;0,022;-0,154;0,025;-1,187;-111,000;-0,312;-9,750;-26,500;-21,875;252,062;-6,500;-84,375;38401663;33704385;924;38,931;6
47,705;789,720;1,111,650;0,019;-0,147;0,009;-2,000;-110,000;0,125;-13,063;-26,500;-21,375;261,562;-5,375;-83,125;38401663;33704385;924;38,931;6
47,688;788,978;1,119,149;0,030;-0,150;-0,001;-1,875;-109,438;-0,062;-16,750;-25,062;-18,250;269,937;-4,125;-82,125;38401486;33704295;925;43,778;2
47,688;788,268;1,126,587;0,018;-0,150;0,005;-1,000;-108,125;0,312;-19,687;-25,500;-15,188;278,125;-2,750;-81,438;38401486;33704295;925;43,778;2
47,705;787,589;1,133,894;0,018;-0,142;-0,016;-0,375;-107,062;0,500;-21,875;-26,187;-14,250;286,125;-1,312;-81,000;38401173;33704289;926;66,837;2
47,688;786,966;1,140,946;0,033;-0,144;-0,011;0,687;-106,000;0,062;-23,375;-25,750;-8,063;294,000;0,062;-80,937;38401173;33704289;926;66,837;2
47,705;786,286;1,147,912;0,021;-0,137;-0,018;0,937;-104,875;-0,312;-25,562;-25,687;-4,562;301,875;1,500;-81,125;38401173;33704289;926;66,837;2
47,705;785,694;1,154,613;0,027;-0,138;0,011;1,687;-103,875;-0,562;-25,875;-25,500;-0,062;309,688;2,813;-81,625;38401173;33704289;926;66,837;2
47,722;785,133;1,161,018;0,028;-0,137;0,001;1,937;-102,812;-0,937;-24,375;-24,687;4,250;317,562;4,000;-82,313;38400860;33704267;927;0,000;2
47,705;784,510;1,167,325;0,043;-0,141;0,011;1,187;-101,937;-0,812;-25,187;-25,500;7,375;325,437;5,062;-83,125;38400620;33704236;927;103,864;2
47,705;783,800;1,173,781;0,025;-0,137;0,004;0,875;-101,500;-0,437;-23,687;-24,000;11,000;333,375;6,062;-84,062;38400620;33704236;927;103,864;2
47,705;783,208;1,180,131;0,034;-0,134;-0,002;1,125;-100,563;0,250;-21,500;-23,563;13,563;342,187;6,937;-85,312;38400426;33704198;928;103,864;2
47,705;782,616;1,186,389;0,031;-0,128;0,000;1,062;-99,687;0,562;-18,875;-24,000;17,250;349,312;7,500;-86,375;38400426;33704198;928;103,864;2
47,705;782,024;1,192,574;0,021;-0,126;-0,001;1,500;-98,187;0,250;-15,250;-23,500;21,187;357,437;7,937;-87,688;38400426;33704198;928;103,864;2
47,705;781,432;1,198,703;0,017;-0,121;-0,003;1,812;-97,187;0,125;-10,875;-22,500;22,875;5,625;8,188;-89,000;38400426;33704198;928;103,864;2
47,705;780,840;1,204,793;0,033;-0,122;0,018;1,687;-96,250;0,125;-10,062;-23,250;23,250;13,938;8,250;-90,438;38400426;33704198;928;103,864;2
47,705;780,249;1,210,858;0,025;-0,120;0,005;0,562;-95,250;0,187;-5,000;-22,187;24,188;22,375;8,063;-91,688;38400426;33704198;928;103,864;2
47,688;779,744;1,216,712;0,034;-0,120;0,003;0,125;-94,250;0,562;-1,750;-22,750;26,063;30,875;7,750;-92,875;38400426;33704198;928;103,864;2
47,705;779,183;1,222,504;0,036;-0,115;0,011;-0,062;-93,500;0,937;3,063;-22,062;25,562;39,375;7,312;-93,938;38400426;33704198;928;103,864;2
